source,key,n_prefs,fitness,n_prefs_source
model,"(1, 1, 4, 0, 0, 2, 0, 1, 0, 0, 1, 0)",4,37.1114387512207,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 1, 1)",4,36.671016693115234,4_model
model,"(1, 1, 4, 1, 0, 0, 3, 0, 0, 0, 0, 0)",4,34.099788665771484,4_model
model,"(1, 1, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0)",4,36.56191635131836,4_model
model,"(1, 0, 4, 1, 0, 0, 1, 0, 1, 1, 0, 0)",4,36.05794143676758,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 0, 3)",4,34.674442291259766,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 2, 1, 0, 0)",4,36.10993576049805,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 1, 1, 0, 0, 0)",4,36.254940032958984,4_model
model,"(1, 0, 4, 0, 3, 0, 0, 0, 1, 0, 0, 0)",4,36.30636215209961,4_model
model,"(1, 1, 4, 0, 0, 3, 0, 0, 0, 1, 0, 0)",4,36.40607833862305,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 1, 1, 0, 0)",4,36.5684928894043,4_model
model,"(1, 1, 4, 0, 3, 0, 0, 0, 0, 0, 0, 1)",4,36.50209426879883,4_model
model,"(1, 1, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0)",4,37.222103118896484,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 3, 0, 0)",4,35.692378997802734,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 2, 0, 1, 0)",4,36.94572067260742,4_model
model,"(1, 1, 3, 0, 0, 2, 0, 0, 0, 1, 0, 0)",3,36.309322357177734,3_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 1, 0, 0, 1)",4,35.76023483276367,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 2, 0, 1, 0, 0)",4,35.5687141418457,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 1)",4,33.99126052856445,4_model
model,"(1, 1, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0)",4,36.961116790771484,4_model
model,"(1, 0, 4, 0, 0, 3, 0, 1, 0, 0, 0, 0)",4,37.0314826965332,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 2)",4,35.637638092041016,4_model
model,"(1, 1, 4, 1, 2, 0, 0, 1, 0, 0, 0, 0)",4,36.75149917602539,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 2, 1, 0)",4,36.821590423583984,4_model
model,"(1, 0, 4, 0, 1, 2, 0, 0, 0, 1, 0, 0)",4,36.4804573059082,4_model
model,"(1, 1, 4, 1, 2, 0, 0, 0, 1, 0, 0, 0)",4,36.52328872680664,4_model
model,"(1, 0, 4, 1, 0, 2, 0, 0, 0, 1, 0, 0)",4,36.34065628051758,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0)",4,35.34726333618164,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 0, 2, 0, 0)",4,36.16196060180664,4_model
model,"(1, 1, 4, 1, 1, 2, 0, 0, 0, 0, 0, 0)",4,37.31533432006836,4_model
model,"(1, 0, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0)",3,36.91535568237305,3_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 1, 0, 1, 0)",4,36.74775314331055,4_model
model,"(1, 0, 4, 0, 1, 2, 1, 0, 0, 0, 0, 0)",4,37.032840728759766,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 3, 0)",4,37.22269058227539,4_model
model,"(1, 1, 4, 0, 0, 3, 0, 0, 0, 0, 1, 0)",4,37.3472785949707,4_model
model,"(1, 1, 4, 0, 3, 1, 0, 0, 0, 0, 0, 0)",4,36.90768814086914,4_model
model,"(1, 1, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0)",4,36.8773307800293,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0)",4,36.11686325073242,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 0, 1, 2, 0)",4,36.1981315612793,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 0, 0, 2)",4,35.67818069458008,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 1, 1, 0, 0)",4,36.436954498291016,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 1, 0, 0, 1, 1)",4,36.333858489990234,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 0, 2, 0)",4,37.244205474853516,4_model
model,"(1, 0, 4, 1, 0, 1, 1, 0, 0, 1, 0, 0)",4,36.31600570678711,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 1, 0, 2)",4,35.42343521118164,4_model
model,"(1, 0, 4, 0, 2, 1, 0, 0, 0, 0, 0, 1)",4,36.698726654052734,4_model
model,"(1, 1, 4, 0, 2, 0, 1, 0, 0, 0, 1, 0)",4,36.9509391784668,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 3, 0, 0)",4,35.600833892822266,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 1, 0, 1)",4,35.70064926147461,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 1, 1, 0, 0, 0)",4,35.28940963745117,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0)",4,36.67087173461914,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 3, 0, 0, 0)",4,35.56032943725586,4_model
model,"(1, 1, 4, 0, 3, 0, 0, 0, 1, 0, 0, 0)",4,36.294559478759766,4_model
model,"(1, 1, 4, 0, 0, 2, 1, 0, 1, 0, 0, 0)",4,36.40718460083008,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 1, 1, 0, 0, 0)",4,35.426212310791016,4_model
model,"(1, 1, 4, 0, 0, 3, 0, 0, 1, 0, 0, 0)",4,36.579097747802734,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3)",3,34.250484466552734,3_model
model,"(1, 0, 4, 1, 2, 1, 0, 0, 0, 0, 0, 0)",4,37.19813919067383,4_model
model,"(1, 1, 4, 0, 2, 1, 0, 0, 0, 0, 1, 0)",4,37.20206069946289,4_model
model,"(1, 0, 4, 0, 2, 1, 0, 0, 0, 1, 0, 0)",4,36.444583892822266,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 1, 0, 1)",4,35.87239456176758,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 3, 0, 0, 0)",4,35.81447982788086,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 0, 0, 1, 1)",4,36.433902740478516,4_model
model,"(1, 0, 4, 0, 2, 0, 1, 0, 0, 0, 1, 0)",4,37.01980972290039,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 2, 0, 1, 0)",4,36.947444915771484,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 1, 2, 0, 0)",4,35.45168685913086,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 1, 1, 0)",4,36.529415130615234,4_model
model,"(1, 1, 4, 2, 0, 0, 0, 0, 0, 1, 1, 0)",4,36.43721389770508,4_model
model,"(1, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0)",4,37.09366226196289,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 0, 2, 0, 0)",4,36.3803825378418,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 3, 0, 0)",4,35.77921676635742,4_model
model,"(1, 0, 4, 0, 3, 1, 0, 0, 0, 0, 0, 0)",4,36.96091079711914,4_model
model,"(1, 0, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0)",4,37.30507278442383,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 2, 1, 0)",4,36.852298736572266,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 1, 0, 1)",4,35.627620697021484,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 2, 0, 0, 0, 1)",4,34.895198822021484,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 1, 1, 0)",4,36.28812026977539,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 2, 1)",4,36.27314376831055,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 2, 0, 1, 0, 0)",4,35.49789810180664,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0)",4,35.639469146728516,4_model
model,"(1, 1, 4, 0, 2, 1, 0, 0, 0, 1, 0, 0)",4,36.299991607666016,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 3, 0)",4,37.152652740478516,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 3, 0, 0, 0)",4,36.18258285522461,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 0, 1, 1, 0)",4,36.17728805541992,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0)",4,36.63649368286133,4_model
model,"(1, 0, 4, 0, 0, 3, 0, 0, 0, 1, 0, 0)",4,36.17397689819336,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 1, 2, 0)",4,36.2675895690918,4_model
model,"(1, 0, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0)",4,36.430171966552734,4_model
model,"(1, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0)",4,37.025203704833984,4_model
model,"(1, 0, 4, 2, 0, 1, 0, 0, 0, 0, 1, 0)",4,37.43002700805664,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0)",4,35.13129806518555,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 3, 0, 0, 0, 1)",4,34.74613571166992,4_model
model,"(1, 1, 4, 1, 2, 0, 0, 0, 0, 1, 0, 0)",4,36.26723098754883,4_model
model,"(1, 1, 4, 0, 1, 1, 2, 0, 0, 0, 0, 0)",4,36.497379302978516,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1)",4,36.82278060913086,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 0, 1, 1, 0)",4,36.50734329223633,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 1, 2, 0)",4,36.509342193603516,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0)",4,36.042667388916016,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 1, 1, 1)",4,36.07228469848633,4_model
model,"(1, 1, 4, 0, 3, 0, 0, 0, 0, 1, 0, 0)",4,35.99345016479492,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 3)",4,35.44185256958008,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 3, 0, 0, 0)",4,36.13680648803711,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 3, 0, 0, 0)",4,36.103641510009766,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 3, 0, 0, 0)",4,35.91123580932617,4_model
model,"(1, 1, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0)",4,36.30390548706055,4_model
model,"(1, 0, 4, 1, 2, 0, 0, 0, 1, 0, 0, 0)",4,36.5563850402832,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0)",4,36.16451644897461,4_model
model,"(1, 0, 4, 0, 2, 1, 0, 0, 1, 0, 0, 0)",4,36.6335334777832,4_model
model,"(1, 0, 4, 1, 0, 2, 0, 0, 0, 0, 0, 1)",4,36.73611831665039,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 3)",4,35.791561126708984,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0)",4,36.02632522583008,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0)",4,35.88656997680664,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 3, 1, 0)",4,35.80015182495117,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 1, 1, 1)",4,35.98263931274414,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 1, 1, 0)",4,36.57040786743164,4_model
model,"(1, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1)",4,33.80793380737305,4_model
model,"(1, 0, 4, 1, 1, 2, 0, 0, 0, 0, 0, 0)",4,37.21062088012695,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 3, 0, 0)",4,35.47346878051758,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 3, 1, 0, 0)",4,36.50582504272461,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 2, 0, 1, 0)",4,36.92703628540039,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 3)",4,35.66682052612305,4_model
model,"(1, 1, 4, 1, 2, 1, 0, 0, 0, 0, 0, 0)",4,37.16865921020508,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 2, 0, 0, 0, 1)",4,34.99673080444336,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 3, 1, 0, 0)",4,36.60149002075195,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 1, 1, 0, 0)",4,36.789363861083984,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 2, 1, 0, 0)",4,36.18474197387695,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 2, 0, 0, 1)",4,35.68386459350586,4_model
model,"(1, 0, 4, 0, 2, 0, 1, 0, 0, 1, 0, 0)",4,36.034114837646484,4_model
model,"(1, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0)",4,31.931184768676758,4_model
model,"(1, 0, 4, 0, 3, 0, 0, 0, 0, 1, 0, 0)",4,36.03086471557617,4_model
model,"(1, 1, 4, 0, 3, 0, 1, 0, 0, 0, 0, 0)",4,36.75893020629883,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0)",4,36.741634368896484,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 1, 2)",4,36.34492874145508,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 3, 0, 0, 1)",4,35.53034591674805,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 2, 0, 2, 0, 0)",4,35.73689651489258,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 2, 0, 0, 0)",4,36.6760139465332,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 1, 1, 0, 0)",4,36.8947868347168,4_model
model,"(1, 0, 4, 0, 2, 1, 0, 1, 0, 0, 0, 0)",4,36.761287689208984,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 3, 0)",4,37.25285720825195,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 2, 0, 0)",4,36.04446029663086,4_model
model,"(1, 0, 4, 0, 3, 0, 1, 0, 0, 0, 0, 0)",4,36.720272064208984,4_model
model,"(1, 0, 4, 0, 2, 1, 0, 0, 0, 0, 1, 0)",4,37.22477340698242,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 3)",4,35.64407730102539,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 2)",4,36.45352554321289,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 2)",4,35.53227615356445,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 1, 0, 2, 0)",4,36.256656646728516,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 1)",4,35.444087982177734,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0)",4,36.582576751708984,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 2, 0, 0, 0)",4,36.7100715637207,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 1, 1, 0, 0)",4,36.88254928588867,4_model
model,"(1, 1, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0)",4,32.909976959228516,4_model
model,"(1, 0, 4, 0, 1, 3, 0, 0, 0, 0, 0, 0)",4,37.09542465209961,4_model
model,"(1, 0, 4, 2, 1, 0, 0, 0, 0, 1, 0, 0)",4,36.38532638549805,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0)",4,36.935306549072266,4_model
model,"(1, 0, 4, 0, 1, 1, 2, 0, 0, 0, 0, 0)",4,36.51192092895508,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 1, 1, 1, 0, 0)",4,35.81023025512695,4_model
model,"(1, 1, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0)",4,36.325496673583984,4_model
model,"(1, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0)",4,36.35049057006836,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 1, 0, 2)",4,35.4091911315918,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 3, 0, 0)",4,35.93851089477539,4_model
model,"(1, 1, 4, 0, 1, 3, 0, 0, 0, 0, 0, 0)",4,37.13784408569336,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 3)",4,35.87968826293945,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0)",4,35.65995407104492,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 2, 0, 2, 0, 0)",4,35.51822280883789,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 3, 0, 0, 0)",4,36.163333892822266,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 3, 0, 1, 0)",4,36.422733306884766,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 1, 0, 1, 0, 0)",4,36.21828079223633,4_model
model,"(1, 0, 4, 1, 1, 1, 0, 0, 1, 0, 0, 0)",4,36.70387649536133,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 3, 1, 0)",4,35.79562759399414,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 2, 0, 0)",4,36.31813430786133,4_model
model,"(1, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0)",4,36.9257698059082,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 1, 0, 0, 1)",4,34.644535064697266,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 1, 0, 1)",4,35.957340240478516,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 1, 1, 0, 0)",4,36.24662399291992,4_model
model,"(1, 0, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0)",4,37.058773040771484,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 2, 0, 1, 0)",4,36.92811965942383,4_model
model,"(1, 1, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0)",4,37.11806106567383,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0)",4,35.24101638793945,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 0, 1, 0, 1)",4,35.726016998291016,4_model
model,"(1, 0, 4, 0, 2, 0, 1, 1, 0, 0, 0, 0)",4,36.92634201049805,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 1, 0, 0, 1)",4,34.79891586303711,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0)",4,36.98735427856445,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4)",4,34.75233840942383,4_model
model,"(1, 0, 4, 1, 2, 0, 0, 0, 0, 1, 0, 0)",4,36.31979751586914,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 1, 0, 1, 0, 0)",4,36.044246673583984,4_model
model,"(1, 0, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0)",4,37.2803840637207,4_model
model,"(1, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0)",4,36.993473052978516,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0)",4,34.82699966430664,4_model
model,"(1, 0, 4, 0, 3, 0, 0, 1, 0, 0, 0, 0)",4,36.32627487182617,4_model
model,"(1, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0)",4,36.720706939697266,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0)",4,35.96304702758789,4_model
model,"(1, 1, 4, 0, 3, 0, 0, 1, 0, 0, 0, 0)",4,36.46707534790039,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4)",4,34.11790084838867,4_model
model,"(1, 1, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0)",4,36.6881217956543,4_model
real,"(1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0)",2,36.583473205566406,2_real
real,"(1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,35.79026794433594,2_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1,36.65948486328125,1_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,36.74009704589844,1_real
real,"(1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0)",2,36.065643310546875,2_real
real,"(1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0)",2,35.81924057006836,2_real
real,"(1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0)",2,36.41612243652344,2_real
real,"(1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,36.93303298950195,2_real
real,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0)",3,36.140567779541016,3_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,36.795875549316406,1_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,36.663692474365234,1_real
real,"(1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0)",2,36.897300720214844,2_real
real,"(1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,35.9559326171875,2_real
real,"(1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1,36.37152099609375,1_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1,36.491397857666016,1_real
real,"(1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 1, 0)",3,36.22167205810547,3_real
real,"(1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0)",3,36.66413116455078,3_real
real,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 0)",4,35.3621711730957,4_real
real,"(1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0)",2,36.191505432128906,2_real
real,"(1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,37.379817962646484,2_real
real,"(1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1,36.17622375488281,1_real
real,"(1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0)",2,35.68986892700195,2_real
real,"(1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1,37.52645492553711,1_real
real,"(1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1,36.2421875,1_real
real,"(1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0)",4,35.66929626464844,4_real
real,"(1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1,37.5118522644043,1_real
real,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0)",3,36.154937744140625,3_real
real,"(1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,36.802772521972656,2_real
real,"(1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,36.77789306640625,2_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,37.09111404418945,1_real
real,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1,37.338497161865234,1_real
real,"(1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1,36.49679946899414,1_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,36.586368560791016,1_real
real,"(1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,36.216064453125,2_real
real,"(1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0)",2,35.88176345825195,2_real
real,"(1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1)",2,36.39815139770508,2_real
real,"(1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0)",2,36.71693420410156,2_real
real,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1,36.36449432373047,1_real
real,"(1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0)",2,36.15215301513672,2_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,37.55931091308594,1_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,38.01272201538086,1_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,36.32305145263672,1_real
real,"(1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0)",3,36.2714729309082,3_real
real,"(1, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0)",2,36.59702682495117,2_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,37.56910705566406,1_real
real,"(1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,37.02788543701172,2_real
real,"(1, 0, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0)",3,35.773075103759766,3_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,37.20659637451172,1_real
real,"(1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0)",2,35.87994384765625,2_real
real,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1)",3,35.71105194091797,3_real
real,"(1, 1, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0)",3,35.955482482910156,3_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,36.45924377441406,1_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,36.17264175415039,1_real
real,"(1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,35.51447677612305,2_real
real,"(1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0)",2,35.47732925415039,2_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,37.457462310791016,1_real
real,"(1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0)",3,35.93745040893555,3_real
real,"(1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,35.063297271728516,2_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1,36.753761291503906,1_real
real,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,36.87595748901367,1_real
real,"(1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0)",2,36.28230667114258,2_real
real,"(1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0)",2,36.20732498168945,2_real
real,"(1, 1, 4, 1, 0, 0, 0, 0, 2, 0, 1, 0)",4,35.334651947021484,4_real
real,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1,37.66645431518555,1_real
